CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/06/2016,6:20,BROOKLYN,11216,40.678543,-73.949684,"(40.678543, -73.949684)",NOSTRAND AVENUE                 ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3457168,Box Truck,Van,,,
06/20/2016,13:15,BROOKLYN,11216,40.688213,-73.954895,"(40.688213, -73.954895)",,,1072      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3484790,4 dr sedan,Box Truck,,,
06/13/2016,13:00,BROOKLYN,11216,40.685,-73.94716,"(40.685, -73.94716)",,,832       MARCY AVENUE                  ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4022936,Flat Bed,Station Wagon/Sport Utility Vehicle,,,
06/22/2016,8:55,BROOKLYN,11216,40.675385,-73.95337,"(40.675385, -73.95337)",BEDFORD AVENUE                  ,SAINT MARKS AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3469869,4 dr sedan,4 dr sedan,,,
06/11/2016,14:30,BROOKLYN,11216,40.691975,-73.946236,"(40.691975, -73.946236)",,,759       DE KALB AVENUE                ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3472322,4 dr sedan,,,,
06/06/2016,12:45,BROOKLYN,11216,40.686966,-73.95463,"(40.686966, -73.95463)",,,1077      BEDFORD AVENUE                ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3457169,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
06/16/2016,19:05,BROOKLYN,11216,40.679832,-73.95322,"(40.679832, -73.95322)",BEDFORD AVENUE                  ,HERKIMER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3474479,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/22/2016,12:40,BROOKLYN,11216,40.679676,-73.95431,"(40.679676, -73.95431)",,,12        BEDFORD PLACE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3466828,4 dr sedan,4 dr sedan,,,
06/28/2016,22:35,BROOKLYN,11216,40.68039,-73.94956,"(40.68039, -73.94956)",FULTON STREET                   ,NOSTRAND AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3470808,4 dr sedan,,,,
06/15/2016,16:00,BROOKLYN,11216,40.672752,-73.95432,"(40.672752, -73.95432)",STERLING PLACE                  ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3462903,Sedan,Sedan,,,
06/27/2016,19:00,BROOKLYN,11216,40.67672,-73.94708,"(40.67672, -73.94708)",DEAN STREET                     ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,,,,,3470751,2 dr sedan,,,,
06/06/2016,15:00,BROOKLYN,11216,40.67662,-73.94504,"(40.67662, -73.94504)",,,1331      DEAN STREET                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,3457146,4 dr sedan,,,,
06/28/2016,1:40,BROOKLYN,11216,40.680626,-73.9531,"(40.680626, -73.9531)",,,1205      FULTON STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3470801,4 dr sedan,,,,
06/09/2016,15:47,BROOKLYN,11216,40.683605,-73.95024,"(40.683605, -73.95024)",,,450       NOSTRAND AVENUE               ,1,0,1,0,0,0,0,0,Unspecified,,,,,3470768,4 dr sedan,,,,
06/15/2016,22:22,BROOKLYN,11216,40.680473,-73.95092,"(40.680473, -73.95092)",,,1257      FULTON STREET                 ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3470770,Station Wagon/Sport Utility Vehicle,Bike,,,
06/24/2016,6:55,BROOKLYN,11216,40.682537,-73.95002,"(40.682537, -73.95002)",NOSTRAND AVENUE                 ,HANCOCK STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3470779,4 dr sedan,4 dr sedan,4 dr sedan,4 dr sedan,
06/18/2016,9:23,BROOKLYN,11216,40.68064,-73.95338,"(40.68064, -73.95338)",BEDFORD AVENUE                  ,FULTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3470773,Dump,4 dr sedan,2 dr sedan,,
06/15/2016,7:30,BROOKLYN,11216,40.67968,-73.95027,"(40.67968, -73.95027)",,,105       HERKIMER STREET               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4023481,4 dr sedan,4 dr sedan,,,
06/22/2016,21:00,BROOKLYN,11216,40.678658,-73.951614,"(40.678658, -73.951614)",,,1171      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3466833,4 dr sedan,Tractor Truck Diesel,,,
06/15/2016,16:20,BROOKLYN,11216,40.67622,-73.95209,"(40.67622, -73.95209)",,,1031      BERGEN STREET                 ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3462215,2 dr sedan,4 dr sedan,,,
06/18/2016,16:55,BROOKLYN,11216,40.675053,-73.947235,"(40.675053, -73.947235)",SAINT MARKS AVENUE              ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3465176,4 dr sedan,4 dr sedan,,,
06/20/2016,9:15,BROOKLYN,11216,40.67268,-73.953026,"(40.67268, -73.953026)",ROGERS AVENUE                   ,STERLING PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3469862,4 dr sedan,4 dr sedan,,,
06/18/2016,23:48,BROOKLYN,11216,40.680176,-73.94547,"(40.680176, -73.94547)",,,1389      FULTON STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3484781,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/26/2016,22:30,BROOKLYN,11216,40.677845,-73.95282,"(40.677845, -73.95282)",BEDFORD AVENUE                  ,PACIFIC STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3470741,2 dr sedan,4 dr sedan,,,
06/18/2016,14:40,BROOKLYN,11216,40.677025,-73.95268,"(40.677025, -73.95268)",BEDFORD AVENUE                  ,DEAN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3465171,Sedan,4 dr sedan,,,
06/15/2016,8:40,BROOKLYN,11216,40.669704,-73.94774,"(40.669704, -73.94774)",EASTERN PARKWAY                 ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3462211,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
06/14/2016,8:35,BROOKLYN,11216,40.680073,-73.94356,"(40.680073, -73.94356)",,,1441      FULTON STREET                 ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3461459,Station Wagon/Sport Utility Vehicle,Bike,,,
06/09/2016,14:00,BROOKLYN,11216,40.677845,-73.95282,"(40.677845, -73.95282)",PACIFIC STREET                  ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459792,Van,Van,,,
06/10/2016,12:40,BROOKLYN,11216,40.678764,-73.95316,"(40.678764, -73.95316)",,,1143      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3466016,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
06/09/2016,12:40,BROOKLYN,11216,40.678192,-73.94358,"(40.678192, -73.94358)",,,1456      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3459791,2 dr sedan,4 dr sedan,,,
06/25/2016,12:20,BROOKLYN,11216,40.691704,-73.94849,"(40.691704, -73.94849)",DE KALB AVENUE                  ,MARCY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3470792,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
06/05/2016,12:50,BROOKLYN,11216,40.67268,-73.953026,"(40.67268, -73.953026)",ROGERS AVENUE                   ,STERLING PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3456308,4 dr sedan,2 dr sedan,,,
06/19/2016,7:50,BROOKLYN,11216,40.687866,-73.9548,"(40.687866, -73.9548)",,,1051      BEDFORD AVENUE                ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3484782,Bus,Bike,,,
06/09/2016,15:00,BROOKLYN,11216,40.675205,-73.950005,"(40.675205, -73.950005)",NOSTRAND AVENUE                 ,SAINT MARKS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459794,4 dr sedan,4 dr sedan,,,
06/18/2016,21:00,BROOKLYN,11216,40.68545,-73.95432,"(40.68545, -73.95432)",,,1117      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3484780,4 dr sedan,4 dr sedan,,,
06/11/2016,21:00,BROOKLYN,11216,40.682083,-73.949936,"(40.682083, -73.949936)",,,492       NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3461455,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
06/27/2016,11:31,BROOKLYN,11216,40.68369,-73.944,"(40.68369, -73.944)",,,396       TOMPKINS AVENUE               ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3470798,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
06/14/2016,9:25,BROOKLYN,11216,40.67238,-73.94749,"(40.67238, -73.94749)",STERLING PLACE                  ,NEW YORK AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3462208,Pick-up Truck,Pick-up Truck,,,
06/11/2016,8:00,BROOKLYN,11216,40.670006,-73.95328,"(40.670006, -73.95328)",ROGERS AVENUE                   ,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3460635,4 dr sedan,4 dr sedan,,,
06/21/2016,9:40,BROOKLYN,11216,40.67625,-73.95308,"(40.67625, -73.95308)",BERGEN STREET                   ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3469864,4 dr sedan,4 dr sedan,,,
06/24/2016,12:00,BROOKLYN,11216,40.672752,-73.95432,"(40.672752, -73.95432)",STERLING PLACE                  ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3469875,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
06/10/2016,10:41,BROOKLYN,11216,40.67357,-73.95294,"(40.67357, -73.95294)",ROGERS AVENUE                   ,PARK PLACE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3459799,2 dr sedan,Sedan,,,
06/06/2016,8:55,BROOKLYN,11216,40.67672,-73.94708,"(40.67672, -73.94708)",NEW YORK AVENUE                 ,DEAN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457143,4 dr sedan,Bike,,,
06/17/2016,18:40,BROOKLYN,11216,40.670006,-73.95328,"(40.670006, -73.95328)",EASTERN PARKWAY                 ,ROGERS AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3465167,4 dr sedan,4 dr sedan,,,
06/14/2016,19:35,BROOKLYN,11216,40.683357,-73.953926,"(40.683357, -73.953926)",,,1190      BEDFORD AVENUE                ,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4023226,Motorcycle,Bike,,,
06/17/2016,7:45,BROOKLYN,11216,40.678314,-73.945366,"(40.678314, -73.945366)",,,1355      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3484772,Station Wagon/Sport Utility Vehicle,,,,
06/25/2016,19:40,BROOKLYN,11216,40.687073,-73.949715,"(40.687073, -73.949715)",,,273       QUINCY STREET                 ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3470794,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
06/09/2016,14:17,BROOKLYN,11216,40.68568,-73.94881,"(40.68568, -73.94881)",,,245       MONROE STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461442,4 dr sedan,,,,
06/25/2016,1:28,BROOKLYN,11216,40.6835,-73.94172,"(40.6835, -73.94172)",,,369       HANCOCK STREET                ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3470787,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/10/2016,2:30,BROOKLYN,11216,40.669704,-73.94774,"(40.669704, -73.94774)",EASTERN PARKWAY                 ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3459796,4 dr sedan,4 dr sedan,,,
06/17/2016,13:50,BROOKLYN,11216,40.67309,-73.95599,"(40.67309, -73.95599)",,,679       STERLING PLACE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3475081,4 dr sedan,,,,
06/07/2016,8:00,BROOKLYN,11216,40.679096,-73.946846,"(40.679096, -73.946846)",,,31        NEW YORK AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3457897,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/09/2016,19:19,BROOKLYN,11216,40.68096,-73.93765,"(40.68096, -73.93765)",MARCUS GARVEY BOULEVARD         ,DECATUR STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3460677,4 dr sedan,2 dr sedan,,,
06/06/2016,0:10,BROOKLYN,11216,40.68886,-73.947075,"(40.68886, -73.947075)",,,572       GREENE AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456364,4 dr sedan,4 dr sedan,,,
06/04/2016,17:00,BROOKLYN,11216,40.676094,-73.94992,"(40.676094, -73.94992)",BERGEN STREET                   ,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3456302,4 dr sedan,Pick-up Truck,,,
06/03/2016,21:55,BROOKLYN,11216,40.683136,-73.951256,"(40.683136, -73.951256)",,,166       JEFFERSON AVENUE              ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,3456355,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,4 dr sedan,Station Wagon/Sport Utility Vehicle
06/04/2016,21:42,BROOKLYN,11216,40.678463,-73.94839,"(40.678463, -73.94839)",,,1332      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4023447,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/04/2016,12:24,BROOKLYN,11216,40.680202,-73.93751,"(40.680202, -73.93751)",,,488       MARCUS GARVEY BOULEVARD       ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3456358,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
06/03/2016,6:00,BROOKLYN,11216,40.678272,-73.944626,"(40.678272, -73.944626)",,,1381      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3456354,Van,4 dr sedan,,,
05/03/2016,22:20,BROOKLYN,11216,,,,NOSTRAND AVENUE                 ,DEAN STREET,,0,0,0,0,0,0,0,0,Pavement Defective,,,,,3436304,4 dr sedan,,,,
05/10/2016,10:00,BROOKLYN,11216,40.688156,-73.9532,"(40.688156, -73.9532)",,,436       GREENE AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3438643,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/14/2016,13:00,BROOKLYN,11216,40.687927,-73.948685,"(40.687927, -73.948685)",,,330       LEXINGTON AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,,,,,3442543,4 dr sedan,,,,
05/28/2016,1:00,BROOKLYN,11216,40.67922,-73.949615,"(40.67922, -73.949615)",,,533       NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3447321,Taxi,4 dr sedan,,,
05/18/2016,16:46,BROOKLYN,11216,40.675053,-73.947235,"(40.675053, -73.947235)",SAINT MARKS AVENUE              ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3450700,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/11/2016,8:20,BROOKLYN,11216,40.670006,-73.95328,"(40.670006, -73.95328)",EASTERN PARKWAY                 ,ROGERS AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3440800,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/17/2016,10:23,BROOKLYN,11216,40.685703,-73.948616,"(40.685703, -73.948616)",,,251       MONROE STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3443412,4 dr sedan,4 dr sedan,,,
05/21/2016,12:00,BROOKLYN,11216,40.68122,-73.94348,"(40.68122, -73.94348)",,,473       TOMPKINS AVENUE               ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3445384,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
06/02/2016,20:30,BROOKLYN,11216,40.68064,-73.95338,"(40.68064, -73.95338)",FULTON STREET                   ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3456351,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/31/2016,9:20,BROOKLYN,11216,40.67893,-73.944084,"(40.67893, -73.944084)",,,31        BROOKLYN AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3447330,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/27/2016,13:18,BROOKLYN,11216,40.68899,-73.94503,"(40.68899, -73.94503)",,,263       TOMPKINS AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3492250,,,,,
05/16/2016,13:00,BROOKLYN,11216,40.62968,-73.9415,"(40.62968, -73.9415)",Brooklyn Ave                    ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3443407,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/14/2016,12:15,BROOKLYN,11216,40.67956,-73.94837,"(40.67956, -73.94837)",,,148       HERKIMER STREET               ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3442541,4 dr sedan,Box Truck,,,
05/10/2016,17:00,BROOKLYN,11216,40.683804,-73.953995,"(40.683804, -73.953995)",,,1161      BEDFORD AVENUE                ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3438647,Station Wagon/Sport Utility Vehicle,semi,,,
05/12/2016,23:30,BROOKLYN,11216,40.678543,-73.949684,"(40.678543, -73.949684)",ATLANTIC AVENUE                 ,NOSTRAND AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3441220,Station Wagon/Sport Utility Vehicle,,,,
05/26/2016,15:20,BROOKLYN,11216,40.68578,-73.9544,"(40.68578, -73.9544)",BEDFORD AVENUE                  ,GATES AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3450835,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/20/2016,23:45,BROOKLYN,11216,40.676872,-73.94985,"(40.676872, -73.94985)",NOSTRAND AVENUE                 ,DEAN STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3450715,4 dr sedan,4 dr sedan,,,
05/20/2016,11:15,BROOKLYN,11216,40.680435,-73.95057,"(40.680435, -73.95057)",,,1248      FULTON STREET                 ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3444750,4 dr sedan,4 dr sedan,,,
05/24/2016,8:30,BROOKLYN,11216,40.687668,-73.951035,"(40.687668, -73.951035)",LEXINGTON AVENUE                ,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3450826,4 dr sedan,,,,
05/13/2016,4:19,BROOKLYN,11216,40.68369,-73.95307,"(40.68369, -73.95307)",,,215       PUTNAM AVENUE                 ,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,3442532,Garbage or Refuse,Station Wagon/Sport Utility Vehicle,4 dr sedan,,
05/28/2016,14:07,BROOKLYN,11216,40.680565,-73.95229,"(40.680565, -73.95229)",,,1237      FULTON STREET                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3447322,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/11/2016,12:30,BROOKLYN,11216,40.678722,-73.952995,"(40.678722, -73.952995)",BEDFORD AVENUE                  ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,,,,3440802,4 dr sedan,4 dr sedan,,,
05/21/2016,6:00,BROOKLYN,11216,40.678288,-73.94518,"(40.678288, -73.94518)",,,1420      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3456292,Taxi,Taxi,,,
05/31/2016,10:10,BROOKLYN,11216,40.68825,-73.952385,"(40.68825, -73.952385)",,,466       GREENE AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3447331,4 dr sedan,4 dr sedan,,,
05/13/2016,13:15,BROOKLYN,11216,40.670643,-73.948685,"(40.670643, -73.948685)",,,844       LINCOLN PLACE                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3440806,4 dr sedan,4 dr sedan,,,
05/21/2016,17:35,BROOKLYN,11216,40.67947,-73.95313,"(40.67947, -73.95313)",,,1275      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3445386,4 dr sedan,Box Truck,,,
05/13/2016,7:40,BROOKLYN,11216,40.671787,-73.95311,"(40.671787, -73.95311)",ROGERS AVENUE                   ,SAINT JOHNS PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3441663,Sedan,Sedan,,,
05/27/2016,12:30,BROOKLYN,11216,40.682804,-73.9467,"(40.682804, -73.9467)",,,889       MARCY AVENUE                  ,1,0,0,0,1,0,0,0,Pavement Defective,,,,,4022434,Bike,,,,
05/16/2016,13:50,BROOKLYN,11216,40.68127,-73.95349,"(40.68127, -73.95349)",,,1225      BEDFORD AVENUE                ,2,0,0,0,0,0,2,0,Glare,Unspecified,,,,3620791,Taxi,4 dr sedan,,,
05/11/2016,22:00,BROOKLYN,11216,40.681805,-73.94987,"(40.681805, -73.94987)",HALSEY STREET                   ,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3440124,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/11/2016,17:40,BROOKLYN,11216,40.666286,-73.950806,"(40.666286, -73.950806)",Nostrand Ave                    ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3441214,4 dr sedan,Bus,,,
05/23/2016,17:15,BROOKLYN,11216,40.6884,-73.95118,"(40.6884, -73.95118)",NOSTRAND AVENUE                 ,GREENE AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3450824,4 dr sedan,Bus,,,
06/02/2016,18:20,BROOKLYN,11216,40.67508,-73.94787,"(40.67508, -73.94787)",,,770       SAINT MARKS AVENUE            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3456295,2 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/27/2016,9:39,BROOKLYN,11216,40.67983,-73.93913,"(40.67983, -73.93913)",,,1555      FULTON STREET                 ,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,3447319,4 dr sedan,4 dr sedan,,,
05/12/2016,15:17,BROOKLYN,11216,40.68138,-73.95352,"(40.68138, -73.95352)",BEDFORD AVENUE                  ,HALSEY STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Failure to Yield Right-of-Way,,,,3450799,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/10/2016,18:17,BROOKLYN,11216,40.6884,-73.95118,"(40.6884, -73.95118)",NOSTRAND AVENUE                 ,GREENE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3438650,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/22/2016,22:00,BROOKLYN,11216,40.68304,-73.952065,"(40.68304, -73.952065)",,,136       JEFFERSON AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3446218,Pick-up Truck,4 dr sedan,,,
05/29/2016,19:45,BROOKLYN,11216,40.680458,-73.95066,"(40.680458, -73.95066)",,,1265      FULTON STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3453678,4 dr sedan,,,,
05/16/2016,17:00,BROOKLYN,11216,40.676243,-73.95269,"(40.676243, -73.95269)",ROGERS AVENUE                   ,BERGEN STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3443389,4 dr sedan,4 dr sedan,,,
05/18/2016,7:10,BROOKLYN,11216,40.676243,-73.95269,"(40.676243, -73.95269)",ROGERS AVENUE                   ,BERGEN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444011,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/10/2016,18:28,BROOKLYN,11216,40.67446,-73.95286,"(40.67446, -73.95286)",PROSPECT PLACE                  ,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3450690,4 dr sedan,4 dr sedan,,,
05/13/2016,8:25,BROOKLYN,11216,40.678722,-73.952995,"(40.678722, -73.952995)",ATLANTIC AVENUE                 ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3442533,4 dr sedan,4 dr sedan,,,
06/02/2016,9:50,BROOKLYN,11216,40.678436,-73.94789,"(40.678436, -73.94789)",,,1350      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458611,4 dr sedan,4 dr sedan,,,
05/31/2016,14:30,BROOKLYN,11216,40.679924,-73.94957,"(40.679924, -73.94957)",,,509       NOSTRAND AVENUE               ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3453680,4 dr sedan,4 dr sedan,,,
05/23/2016,8:05,BROOKLYN,11216,40.678764,-73.95316,"(40.678764, -73.95316)",,,1143      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3445392,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
